X GeneID	geneSymbol	chr	strand	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	AS_type	comp	transcript_type	gene_type	Note	Name	Ontology_term	gene_name
gene:Solyc11g071230.2_58018513_58018763_58018513_58018702_58020052_58021680	gene:Solyc11g071230.2	NA	chr11	-	33,52	1,2	88,87	20,17	135	74	3.90611690807e-05	0.00474509589816619	0.948,0.934	0.707,0.737	0.219	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc05g006240.4_902973_903439_902973_903063_903663_903714	gene:Solyc05g006240.4	NA	chr5	-	40,37	176,148	80,123	201,165	148	74	3.27628836363e-05	0.00414202691484299	0.102,0.111	0.166,0.272	-0.113	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g005650.3_439490_442077_439490_440963_442327_442628	gene:Solyc04g005650.3	NA	chr4	-	176,170	39,33	345,300	16,18	148	74	2.69614153225e-09	1.88660936195047e-06	0.693,0.72	0.915,0.893	-0.198	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc11g006880.3_1441599_1441783_1441599_1441748_1442934_1443561	gene:Solyc11g006880.3	NA	chr11	-	18,20	78,66	8,8	104,136	109	74	1.03446716989e-05	0.00171475256160654	0.135,0.171	0.05,0.038	0.109	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g081480.3_75100674_75100835_75100714_75100835_75099359_75099740	gene:Solyc01g081480.3	NA	chr1	+	2,3	50,36	19,18	26,33	114	74	4.78160833151e-09	2.9065416785213e-06	0.025,0.051	0.322,0.261	-0.254	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc10g078710.1_61188804_61189957_61188804_61189946_61192444_61192892	gene:Solyc10g078710.1	NA	chr10	-	72,76	61,42	45,31	65,82	85	74	8.14243637107e-05	0.00823184005090916	0.507,0.612	0.376,0.248	0.247	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc10g085980.2_65750134_65750227_65750150_65750227_65749992_65750051	gene:Solyc10g085980.2	NA	chr10	+	12,13	97,115	42,42	110,71	90	74	9.84216379507e-08	3.27227476718079e-05	0.092,0.085	0.239,0.327	-0.195	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g150128.1_41595209_41597228_41596144_41597228_41593094_41593129	gene:Solyc04g150128.1	NA	chr4	+	5,3	0,0	16,15	5,2	148	74	3.90763546334e-05	0.00474509589816619	1.0,1.0	0.615,0.789	0.298	A3S	HS1.vs.HS6	lncRNA	protein_coding	NA	NA	NA	NA
gene:Solyc01g100650.3_84814188_84814462_84814381_84814462_84813791_84813918	gene:Solyc01g100650.3	NA	chr1	+	16,27	1,0	28,32	11,11	148	74	9.65481240955e-07	0.000237145837217102	0.889,1.0	0.56,0.593	0.368	A3S	HS1.vs.HS6	protein_coding	protein_coding	NHL repeat-containing protein 2-like (AHRD V3.3 *** A0A2K3NND0_TRIPR)	Solyc01g100650.3.1	NA	NA
gene:Solyc01g100650.3_84814374_84814462_84814381_84814462_84813791_84813918	gene:Solyc01g100650.3	NA	chr1	+	46,58	1,0	49,44	11,11	81	74	4.48993529023e-08	1.74319565093846e-05	0.977,1.0	0.803,0.785	0.194	A3S	HS1.vs.HS6	protein_coding	protein_coding	NHL repeat-containing protein 2-like (AHRD V3.3 *** A0A2K3NND0_TRIPR)	Solyc01g100650.3.1	NA	NA
gene:Solyc11g073130.2_59462266_59462556_59462502_59462556_59462069_59462158	gene:Solyc11g073130.2	NA	chr11	+	19,18	269,239	161,114	202,167	148	74	0	0	0.034,0.036	0.285,0.254	-0.234	A3S	HS1.vs.HS6	protein_coding	protein_coding	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase (AHRD V3.3 *** A0A2G2YGA2_CAPAN)	Solyc11g073130.2.1	NA	NA
gene:Solyc01g150159.1_87066001_87066975_87066001_87066062_87067116_87067252	gene:Solyc01g150159.1	NA	chr1	-	20,17	11,7	0,1	2,3	148	74	6.62613682746e-05	0.00703093587210558	0.476,0.548	0.0,0.143	0.441	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g064750.4_35448988_35449757_35449661_35449757_35448095_35448198	gene:Solyc02g064750.4	NA	chr2	+	41,40	48,35	22,16	61,68	148	74	2.06641857525e-06	0.000447312723098541	0.299,0.364	0.153,0.105	0.203	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g005540.4_363631_363736_363631_363690_363872_363965	gene:Solyc01g005540.4	NA	chr1	-	101,126	1,1	143,139	14,21	120	74	1.06637647601e-08	5.48482081823331e-06	0.984,0.987	0.863,0.803	0.153	A3S	HS1.vs.HS6	protein_coding	protein_coding	Lysine--tRNA ligase (AHRD V3.3 *** A0A1U8HGH5_CAPAN)	Solyc01g005540.4.1	GO:0000166" "GO:0004812" "GO:0005524" "GO:0006418	NA
gene:Solyc01g005540.4_364261_364369_364261_364362_365636_365705	gene:Solyc01g005540.4	NA	chr1	-	47,49	2,0	47,53	3,17	81	74	4.46367905226e-05	0.00522597817134051	0.955,1.0	0.935,0.74	0.14	A3S	HS1.vs.HS6	protein_coding	protein_coding	Lysine--tRNA ligase (AHRD V3.3 *** A0A1U8HGH5_CAPAN)	Solyc01g005540.4.1	GO:0000166" "GO:0004812" "GO:0005524" "GO:0006418	NA
gene:Solyc10g078560.3_61103565_61103968_61103565_61103634_61104707_61104999	gene:Solyc10g078560.3	NA	chr10	-	18,11	11,8	12,17	47,39	148	74	5.31641724457e-05	0.00592465475821729	0.45,0.407	0.113,0.179	0.282	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc06g072013.1_46990931_46991203_46991117_46991203_46990675_46990810	gene:Solyc06g072013.1	NA	chr6	+	7,8	0,0	14,25	7,4	148	74	1.2713170582e-05	0.00201860997172453	1.0,1.0	0.5,0.758	0.371	A3S	HS1.vs.HS6	protein_coding	protein_coding	Unknown protein	Solyc06g072013.1.1	NA	NA
gene:Solyc10g051110.1_51669590_51669772_51669590_51669767_51669874_51669923	gene:Solyc10g051110.1	NA	chr10	-	54,31	535,544	38,56	197,126	79	74	2.50532241619e-08	1.10856832618737e-05	0.086,0.051	0.153,0.294	-0.155	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g082720.3_66070723_66071026_66070723_66070917_66071546_66072620	gene:Solyc04g082720.3	NA	chr4	-	202,183	96,92	14,27	1,1	148	74	8.36352969658e-07	0.000209708537533663	0.513,0.499	0.875,0.931	-0.397	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g082720.3_66070723_66071019_66070723_66070917_66072403_66072620	gene:Solyc04g082720.3	NA	chr4	-	218,202	285,394	18,37	87,124	148	74	2.25875870741e-06	0.000483728048023199	0.277,0.204	0.094,0.13	0.129	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g082720.3_66070723_66071026_66070723_66070917_66072403_66072620	gene:Solyc04g082720.3	NA	chr4	-	205,193	285,394	16,28	87,124	148	74	5.17522548149e-08	1.9343771368019e-05	0.265,0.197	0.084,0.101	0.139	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g015450.3_5767146_5767278_5767146_5767191_5767564_5767627	gene:Solyc04g015450.3	NA	chr4	-	43,36	185,198	93,84	113,62	148	74	4.16333634234e-14	9.63620209266679e-11	0.104,0.083	0.292,0.404	-0.254	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g099690.3_84054593_84055277_84054692_84055277_84053061_84053187	gene:Solyc01g099690.3	NA	chr1	+	97,105	15,14	76,72	36,47	148	74	7.00133255815e-08	2.46389585195527e-05	0.764,0.789	0.514,0.434	0.302	A3S	HS1.vs.HS6	protein_coding	protein_coding	ATP-dependent Clp protease proteolytic subunit (AHRD V3.3 *** A0A1U8E4F5_CAPAN)	Solyc01g099690.3.1	NA	NA
gene:Solyc06g075540.3_49584177_49584379_49584254_49584379_49584003_49584075	gene:Solyc06g075540.3	NA	chr6	+	120,99	77,50	119,189	194,187	148	74	3.83962717165e-05	0.00469636349462507	0.438,0.497	0.235,0.336	0.182	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g005080.3_69571_70007_69571_69989_70302_70655	gene:Solyc01g005080.3	NA	chr1	-	58,39	136,134	26,14	153,158	92	74	3.10343658416e-06	0.000632380246454154	0.255,0.19	0.12,0.067	0.129	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc06g008340.4_2219883_2220198_2219883_2220144_2221690_2222212	gene:Solyc06g008340.4	NA	chr6	-	41,41	61,51	28,28	117,120	128	74	6.42983051136e-07	0.000164652910856435	0.28,0.317	0.122,0.119	0.178	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g072670.4_59391702_59392077_59391702_59391900_59392201_59393230	gene:Solyc04g072670.4	NA	chr4	-	164,176	21,31	286,333	15,19	148	74	3.46672866138e-05	0.00430585863753504	0.796,0.739	0.905,0.898	-0.134	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g071890.3_40890558_40890677_40890594_40890677_40890194_40890343	gene:Solyc02g071890.3	NA	chr2	+	190,255	18,11	140,134	38,29	110	74	6.12877040229e-08	2.22511794246533e-05	0.877,0.94	0.713,0.757	0.173	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g005440.4_311710_311895_311806_311895_311206_311349	gene:Solyc01g005440.4	NA	chr1	+	1160,1295	955,961	915,1020	2627,2855	148	74	0	0	0.378,0.403	0.148,0.152	0.241	A3S	HS1.vs.HS6	protein_coding	protein_coding	Jasmonate ZIM-domain protein 2 (AHRD V3.3 *** B3Y562_TOBAC)	Solyc01g005440.4.1	NA	NA
gene:Solyc02g072160.4_41099851_41100013_41099903_41100013_41099540_41099697	gene:Solyc02g072160.4	NA	chr2	+	151,127	89,88	116,142	294,213	126	74	1.58223878444e-10	1.64165457879363e-07	0.499,0.459	0.188,0.281	0.244	A3S	HS1.vs.HS6	protein_coding	protein_coding	NAD(P)-binding Rossmann-fold superfamily protein (AHRD V3.3 *** A0A2U1LDJ7_ARTAN)	Solyc02g072160.4.1	NA	NA
gene:Solyc10g044450.3_26431561_26432550_26431628_26432550_26423234_26423287	gene:Solyc10g044450.3	NA	chr10	+	146,109	6,10	170,177	44,43	141	74	3.04190140965e-07	8.43573931013446e-05	0.927,0.851	0.67,0.684	0.212	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g009010.2_2637637_2640014_2637637_2639124_2640165_2640271	gene:Solyc04g009010.2	NA	chr4	-	42,54	1,1	43,60	5,15	148	74	2.31419668544e-05	0.00319412220496349	0.955,0.964	0.811,0.667	0.22	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g108070.4_89678650_89678831_89678693_89678831_89678347_89678548	gene:Solyc01g108070.4	NA	chr1	+	14,11	18,10	17,23	103,83	117	74	7.39981357168e-05	0.00766447471801306	0.33,0.41	0.095,0.149	0.248	A3S	HS1.vs.HS6	protein_coding	protein_coding	Protein DJ-1-like protein C (AHRD V3.3 *** A0A1U8DX25_CAPAN)	Solyc01g108070.4.1	NA	NA
gene:Solyc11g042950.1_37531094_37531238_37531094_37531234_37531634_37531957	gene:Solyc11g042950.1	NA	chr11	-	22,19	127,74	90,44	92,90	78	74	8.05572492402e-06	0.00139705306765901	0.141,0.196	0.481,0.317	-0.231	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc08g048250.4_16652361_16652937_16652812_16652937_16651342_16651420	gene:Solyc08g048250.4	NA	chr8	+	4,4	19,13	14,8	4,5	148	74	2.58906698608e-05	0.00350123310310836	0.095,0.133	0.636,0.444	-0.426	A3S	HS1.vs.HS6	protein_coding	protein_coding	Peroxisomal (S)-2-hydroxy-acid oxidase GLO1 (AHRD V3.3 *** A0A1U8E192_CAPAN)	Solyc08g048250.4.1	GO:0016491	NA
gene:Solyc09g061860.4_56874465_56874643_56874502_56874643_56874256_56874314	gene:Solyc09g061860.4	NA	chr9	+	89,93	1,0	164,155	11,23	111	74	1.43471717284e-07	4.45043350655492e-05	0.983,1.0	0.909,0.818	0.128	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g057770.3_58646933_58647124_58646958_58647124_58646690_58646829	gene:Solyc01g057770.3	NA	chr1	+	58,51	191,218	48,61	75,68	99	74	1.7069488023e-07	5.16184748868389e-05	0.185,0.149	0.324,0.401	-0.196	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g117110.4_62399005_62399247_62399005_62399156_62399334_62399400	gene:Solyc03g117110.4	NA	chr3	-	104,85	416,332	50,62	97,95	148	74	2.95419246343e-06	0.000604685013824118	0.111,0.113	0.205,0.246	-0.113	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g106090.3_88300498_88300930_88300514_88300930_88299948_88300052	gene:Solyc01g106090.3	NA	chr1	+	448,317	13,11	401,383	52,60	90	74	1.98442373645e-11	2.43711533902221e-08	0.966,0.96	0.864,0.84	0.111	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
Solyc_chr6_NPC00120_34034537_34037246_34036607_34037246_34032566_34034344	Solyc_chr6_NPC00120	NA	chr6	+	112,81	17,17	64,60	63,96	148	74	3.33066907388e-16	1.00216501763975e-12	0.767,0.704	0.337,0.238	0.448	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
Solyc_chr6_NPC00120_34034590_34037246_34036607_34037246_34032566_34034344	Solyc_chr6_NPC00120	NA	chr6	+	154,102	17,17	164,157	63,96	148	74	8.83400295137e-08	2.98658780678395e-05	0.819,0.75	0.566,0.45	0.276	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g097180.3_55578235_55580512_55578235_55578351_55580690_55580799	gene:Solyc03g097180.3	NA	chr3	-	602,472	1120,897	21,37	145,228	148	74	9.54791801178e-14	2.12805411152925e-10	0.212,0.208	0.068,0.075	0.138	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g150156.1_87046804_87047028_87046804_87046865_87047539_87047666	gene:Solyc01g150156.1	NA	chr1	-	126,127	4,6	39,59	12,12	148	74	1.93812900651e-06	0.000425666888152404	0.94,0.914	0.619,0.711	0.262	A3S	HS1.vs.HS6	protein_coding	protein_coding	nuclear pore complex protein NUP98A-like isoform X5 (AHRD V3.3 *-* XP_019068100.2)	Solyc01g150156.1.1	NA	NA
gene:Solyc01g150170.1_89657016_89657895_89657780_89657895_89656441_89656586	gene:Solyc01g150170.1	NA	chr1	+	0,0	9,3	2,6	0,2	148	74	2.27691088317e-07	6.61932092402919e-05	0.0,0.0	1.0,0.6	-0.8	A3S	HS1.vs.HS6	protein_coding	protein_coding	Dynamin-related protein 3B (AHRD V3.3 *-* A0A2G2W9Y7_CAPBA)	Solyc01g150170.1.1	NA	NA
gene:Solyc12g014150.3_5132633_5132819_5132642_5132819_5131557_5131790	gene:Solyc12g014150.3	NA	chr12	+	11,10	36,33	45,63	51,36	83	74	2.20184167036e-05	0.00308751972395659	0.214,0.213	0.44,0.609	-0.311	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc05g015050.3_9748474_9749918_9748788_9749918_9747404_9748195	gene:Solyc05g015050.3	NA	chr5	+	24,17	19,13	6,15	52,39	148	74	9.272978021e-07	0.000228700521044155	0.387,0.395	0.055,0.161	0.283	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc10g039430.3_22254121_22254964_22254121_22254163_22255063_22255284	gene:Solyc10g039430.3	NA	chr10	-	11,14	1,0	10,12	8,4	148	74	2.24134733469e-05	0.0031172910891092	0.846,1.0	0.385,0.6	0.431	A3S	HS1.vs.HS6	protein_coding	protein_coding	hypothetical protein (AHRD V3.3 *** AT3G03560.1)	Solyc10g039430.3.1	NA	NA
gene:Solyc03g026260.3_3671769_3671892_3671769_3671885_3672128_3672620	gene:Solyc03g026260.3	NA	chr3	-	17,12	85,77	28,38	54,53	81	74	3.16004892253e-06	0.000637307517649957	0.154,0.125	0.321,0.396	-0.219	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc08g076420.3_61258430_61259102_61258430_61259034_61260507_61260603	gene:Solyc08g076420.3	NA	chr8	-	1053,817	1795,1675	153,197	706,698	142	74	1.08539621735e-10	1.16637452799443e-07	0.234,0.203	0.101,0.128	0.104	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc12g036170.2_47257900_47257957_47257900_47257954_47258039_47258344	gene:Solyc12g036170.2	NA	chr12	-	579,764	111,111	562,478	230,177	77	74	3.29225202655e-10	3.04801757621117e-07	0.834,0.869	0.701,0.722	0.14	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g085320.1_47945000_47946188_47945000_47946065_47946291_47947232	gene:Solyc02g085320.1	NA	chr2	-	322,239	39,20	62,77	0,3	148	74	8.9882708284e-05	0.00882375468044788	0.805,0.857	1.0,0.928	-0.133	A3S	HS1.vs.HS6	lncRNA	protein_coding	NA	NA	NA	NA
gene:Solyc04g079790.3_63895010_63895053_63895010_63895048_63895148_63895437	gene:Solyc04g079790.3	NA	chr4	-	1914,1436	1011,818	1413,1003	1969,1558	79	74	0	0	0.639,0.622	0.402,0.376	0.242	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g093800.3_54252503_54253797_54252503_54253703_54254251_54254413	gene:Solyc02g093800.3	NA	chr2	-	95,132	6,10	140,181	3,0	148	74	4.20861415895e-05	0.00499538427726416	0.888,0.868	0.959,1.0	-0.102	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g093800.3_54252503_54253858_54252503_54253703_54254251_54254413	gene:Solyc02g093800.3	NA	chr2	-	88,119	6,10	143,179	3,0	148	74	1.97556046458e-05	0.00283730466590469	0.88,0.856	0.96,1.0	-0.112	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g093800.3_54252503_54253868_54252503_54253703_54254251_54254413	gene:Solyc02g093800.3	NA	chr2	-	91,131	6,10	142,187	3,0	148	74	2.9239074595e-05	0.0038502166979823	0.883,0.868	0.959,1.0	-0.104	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc01g087290.3_76359920_76360028_76359920_76360023_76360107_76360177	gene:Solyc01g087290.3	NA	chr1	-	19,19	107,80	60,70	141,123	79	74	5.28850628488e-05	0.0059044848091189	0.143,0.182	0.285,0.348	-0.154	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc04g051310.4_51148762_51148884_51148806_51148884_51145436_51146137	gene:Solyc04g051310.4	NA	chr4	+	33,25	13,12	7,12	1,0	118	74	7.53148815499e-05	0.00777409767051438	0.614,0.566	0.814,1.0	-0.317	A3S	HS1.vs.HS6	protein_coding	protein_coding	transmembrane protein (AHRD V3.3 *** AT5G16520.1)	Solyc04g051310.4.1	NA	NA
gene:Solyc04g051310.4_51148806_51148884_51148813_51148884_51145436_51146137	gene:Solyc04g051310.4	NA	chr4	+	26,27	112,127	4,1	55,51	81	74	2.81128739611e-05	0.00373460602479266	0.175,0.163	0.062,0.018	0.129	A3S	HS1.vs.HS6	protein_coding	protein_coding	transmembrane protein (AHRD V3.3 *** AT5G16520.1)	Solyc04g051310.4.1	NA	NA
gene:Solyc10g083790.3_64338825_64339122_64338899_64339122_64337224_64337824	gene:Solyc10g083790.3	NA	chr10	+	320,306	29,22	199,180	64,65	148	74	2.31814567542e-13	3.98575344158356e-10	0.847,0.874	0.609,0.581	0.266	A3S	HS1.vs.HS6	protein_coding	protein_coding	CYP97C11	Solyc10g083790.3.1	GO:0005506" "GO:0016705" "GO:0020037" "GO:0055114	NA
gene:Solyc10g083790.3_64340698_64341026_64340885_64341026_64339742_64339844	gene:Solyc10g083790.3	NA	chr10	+	27,24	209,205	43,75	171,143	148	74	3.72757147038e-07	0.00010196263452024	0.061,0.055	0.112,0.208	-0.102	A3S	HS1.vs.HS6	protein_coding	protein_coding	CYP97C11	Solyc10g083790.3.1	GO:0005506" "GO:0016705" "GO:0020037" "GO:0055114	NA
gene:Solyc12g010380.3_3444218_3444299_3444218_3444283_3444366_3444402	gene:Solyc12g010380.3	NA	chr12	-	301,245	8,7	199,141	22,23	90	74	8.31963471448e-08	2.84465328322715e-05	0.969,0.966	0.881,0.834	0.11	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc12g010380.3_3447542_3447689_3447542_3447663_3448554_3448689	gene:Solyc12g010380.3	NA	chr12	-	291,252	4,3	212,149	20,20	100	74	5.45057554646e-10	4.89559306320701e-07	0.982,0.984	0.887,0.846	0.116	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g078285.1_42626051_42627695_42626051_42626126_42633848_42633908	gene:Solyc02g078285.1	NA	chr2	-	14,15	0,0	15,9	1,9	148	74	3.11354088475e-05	0.00402074384898038	1.0,1.0	0.882,0.333	0.392	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g097550.3_55957354_55957489_55957357_55957489_55954130_55954213	gene:Solyc03g097550.3	NA	chr3	+	0,0	6,6	3,3	4,4	77	74	3.47027391938e-05	0.00430585863753504	0.0,0.0	0.419,0.419	-0.419	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc02g082030.3_45353155_45353327_45353200_45353327_45351530_45351860	gene:Solyc02g082030.3	NA	chr2	+	22,24	4,2	15,10	11,12	119	74	3.90806620324e-05	0.00474509589816619	0.774,0.882	0.459,0.341	0.428	A3S	HS1.vs.HS6	protein_coding	protein_coding	Protein TRIGALACTOSYLDIACYLGLYCEROL 2" " chloroplastic (AHRD V3.3 *** A0A2G3A9J3_CAPAN)	Solyc02g082030.3.1	NA	NA
gene:Solyc02g083785.1_46673279_46674793_46674752_46674793_46672320_46672551	gene:Solyc02g083785.1	NA	chr2	+	51,59	3,6	36,59	20,18	148	74	2.95411925372e-05	0.00388150629804284	0.895,0.831	0.474,0.621	0.316	A3S	HS1.vs.HS6	lncRNA	protein_coding	NA	NA	NA	NA
gene:Solyc03g097130.3_55542203_55542272_55542214_55542272_55541989_55542091	gene:Solyc03g097130.3	NA	chr3	+	34,21	98,77	67,75	76,60	85	74	6.17492599275e-08	2.22511794246533e-05	0.232,0.192	0.434,0.521	-0.266	A3S	HS1.vs.HS6	protein_coding	protein_coding	Protein kinase superfamily protein (AHRD V3.3 *** A0A2U1LHG7_ARTAN)	Solyc03g097130.3.1	NA	NA
Solyc_chr2_NPC00216_48501280_48501511_48501330_48501511_48491683_48491781	Solyc_chr2_NPC00216	NA	chr2	+	64,50	53,41	13,15	35,57	124	74	1.01437586442e-07	3.31756036788406e-05	0.419,0.421	0.181,0.136	0.261	A3S	HS1.vs.HS6	antisense	antisense	NA	NA	NA	NA
gene:Solyc02g081960.3_45310218_45310759_45310638_45310759_45309752_45310052	gene:Solyc02g081960.3	NA	chr2	+	72,86	7,2	77,97	16,24	148	74	9.92791466535e-05	0.00948320712272115	0.837,0.956	0.706,0.669	0.209	A3S	HS1.vs.HS6	protein_coding	protein_coding	SWAP (Suppressor-of-White-APricot)/surp domain-containing protein (AHRD V3.3 *** F4HW92_ARATH)	Solyc02g081960.3.1	NA	NA
gene:Solyc02g088940.3_50600908_50602539_50602334_50602539_50600177_50600271	gene:Solyc02g088940.3	NA	chr2	+	24,26	77,63	4,6	78,94	148	74	2.06326679075e-08	9.47811213234759e-06	0.135,0.171	0.025,0.031	0.125	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc12g095890.2_68234577_68235107_68235044_68235107_68233904_68234012	gene:Solyc12g095890.2	NA	chr12	+	18,19	46,25	5,9	63,73	148	74	2.93498520643e-06	0.000602803889940425	0.164,0.275	0.038,0.058	0.172	A3S	HS1.vs.HS6	protein_coding	protein_coding	Nuclear poly(A) polymerase 4 (AHRD V3.3 *** A0A2G2VI04_CAPBA)	Solyc12g095890.2.1	GO:0004652" "GO:0043631	NA
gene:Solyc12g019560.1_10817499_10817637_10817511_10817637_10817184_10817410	gene:Solyc12g019560.1	NA	chr12	+	5,4	0,0	21,23	6,9	86	74	5.92689678964e-05	0.0064497069621511	1.0,1.0	0.751,0.687	0.281	A3S	HS1.vs.HS6	protein_coding	protein_coding	Serine carboxypeptidase-like 1 (AHRD V3.3 *-* A0A2G2X7L7_CAPBA)	Solyc12g019560.1.1	GO:0004185" "GO:0006508	NA
gene:Solyc03g121120.4_65366616_65366688_65366616_65366681_65366790_65366849	gene:Solyc03g121120.4	NA	chr3	-	18,19	1,0	33,46	13,15	81	74	2.54865337734e-06	0.000534400219308594	0.943,1.0	0.699,0.737	0.254	A3S	HS1.vs.HS6	protein_coding	protein_coding	DNA repair protein RadA-like protein (AHRD V3.3 *** A0A1J3K4B2_NOCCA)	Solyc03g121120.4.1	NA	NA
gene:Solyc02g068550.2_38088851_38088991_38088851_38088925_38089093_38089159	gene:Solyc02g068550.2	NA	chr2	-	31,18	0,0	79,91	9,12	140	74	1.46330582541e-05	0.00225214368188038	1.0,1.0	0.823,0.8	0.189	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc03g053040.1_19620452_19620833_19620743_19620833_19619791_19619914	gene:Solyc03g053040.1	NA	chr3	+	49,50	1,0	40,50	8,6	148	74	5.38609553569e-06	0.000999738280536643	0.961,1.0	0.714,0.806	0.22	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc05g008270.3_2670866_2670983_2670866_2670970_2672935_2673070	gene:Solyc05g008270.3	NA	chr5	-	107,80	3,2	120,142	9,28	87	74	3.25819415079e-05	0.00413977903299679	0.968,0.971	0.919,0.812	0.104	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc08g061220.3_49051934_49052095_49051934_49052092_49053373_49053412	gene:Solyc08g061220.3	NA	chr8	-	2,3	1,1	0,0	1,1	77	74	3.89762650832e-06	0.00077155055268974	0.658,0.742	0.0,0.0	0.7	A3S	HS1.vs.HS6	protein_coding	protein_coding	NA	NA	NA	NA
gene:Solyc05g042120.4_57395997_57397058_57396781_57397058_57392220_57392279	gene:Solyc05g042120.4	NA	chr5	+	2,3	0,0	11,4	2,5	148	74	4.45152466322e-06	0.000861362865541007	1.0,1.0	0.733,0.286	0.491	A3S	HS1.vs.HS6	protein_coding	protein_coding	Embryo defective 1381 (AHRD V3.3 *** F4IQS9_ARATH)	Solyc05g042120.4.1	NA	NA
